MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Same_Condition,Same_exterior,Bsmt_per_sf_done,low_qual_per,total_rm,total_deck_porch,age,age_remodel,OverallScore,ExterScore,BsmtScore,GarageScore,YrMon,log_sale_price
RL,44.0,9548,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,BrkFace,223.0,PConc,No,GLQ,Unf,458,GasA,3,Y,SBrkr,1829,1,Gd,Typ,1,2,Attchd,2003.0,RFn,2,613,Y,0,0,1,2010,WD,Normal,True,True,0.5132837407013815,0.0,10.5,231,7,7,2.5,2.5,2.5,2.0,2010-01-01,12.375815420117268
RL,100.0,10004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,BrkFace,180.0,CBlock,No,Rec,BLQ,975,GasA,2,Y,SBrkr,1516,1,TA,Typ,0,0,Attchd,1964.0,RFn,2,472,Y,0,0,2,2009,WD,Normal,True,False,0.35686015831134565,0.0,7.5,152,45,45,2.0,2.0,2.0,2.0,2009-02-01,12.025749091398891
RL,75.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,VinylSd,BrkFace,136.0,CBlock,No,Rec,Unf,572,GasA,3,Y,SBrkr,1144,1,TA,Typ,0,0,Attchd,1961.0,Unf,2,456,Y,0,0,9,2008,WD,Normal,True,True,0.5,0.0,8.0,0,47,47,2.0,2.0,2.0,2.0,2008-09-01,11.8490404949436
RL,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,CBlock,No,BLQ,Unf,625,GasA,2,Y,SBrkr,1067,1,Gd,Min2,0,0,Attchd,1996.0,Unf,2,436,Y,0,0,2,2010,WD,Normal,True,False,0.41424554826616683,0.0,6.0,290,60,15,2.5,2.0,2.5,2.0,2010-02-01,11.759785542901755
RM,90.0,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,BrkTil,No,Rec,Unf,1221,GasA,3,Y,SBrkr,1559,1,TA,Min2,0,0,Detchd,1948.0,Unf,2,812,Y,0,0,6,2007,COD,Normal,True,True,0.21680564464400257,0.0,7.0,346,59,34,2.0,2.0,2.0,2.0,2007-06-01,11.941455846009388
RM,21.0,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,BrkFace,158.0,CBlock,No,BLQ,Unf,153,GasA,2,Y,SBrkr,987,1,TA,Typ,0,0,Detchd,1973.0,Unf,1,264,Y,0,0,11,2008,WD,Normal,True,True,0.6832298136645962,0.0,7.5,0,35,35,2.0,2.0,2.0,2.0,2008-11-01,11.512925464970229
RL,75.0,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,1099,GasA,3,Y,SBrkr,1099,1,Gd,Typ,0,0,Attchd,1999.0,Unf,1,352,Y,0,0,6,2008,WD,Normal,True,True,0.0,0.0,7.5,278,13,2,2.0,2.0,2.5,2.0,2008-06-01,11.877568578558138
RL,70.0,11767,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,None,0.0,CBlock,No,BLQ,Unf,416,GasA,3,Y,SBrkr,1200,1,TA,Typ,0,0,Detchd,1946.0,Unf,1,240,Y,0,0,5,2008,WD,Normal,True,True,0.4583333333333333,0.0,7.0,0,62,13,2.0,2.0,2.0,2.0,2008-05-01,11.779128505744886
RH,69.79733110925771,12155,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,None,0.0,BrkTil,No,BLQ,Unf,516,GasA,2,N,SBrkr,1482,1,Fa,Typ,0,0,Detchd,1934.0,Unf,1,400,P,0,0,3,2008,WD,Normal,True,True,0.23214285714285715,0.0,9.0,254,83,58,2.5,2.0,2.0,2.0,2008-03-01,11.84939770159144
RM,60.0,10440,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,CompShg,MetalSd,None,0.0,PConc,No,Unf,Unf,650,GasA,3,Y,SBrkr,1539,1,Gd,Typ,1,1,Detchd,1983.0,Unf,2,686,P,0,0,6,2008,WD,Normal,True,True,0.0,0.0,10.0,216,104,6,2.5,2.0,2.0,2.5,2008-06-01,11.967180737247824
RL,82.0,9020,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,BrkFace,183.0,CBlock,Gd,Rec,ALQ,276,GasA,2,Y,SBrkr,1165,1,TA,Typ,0,0,Attchd,1966.0,RFn,2,490,Y,0,0,5,2008,WD,Normal,True,True,0.7551020408163265,0.0,8.5,129,42,42,2.5,2.0,2.0,3.0,2008-05-01,12.071969661006694
RM,100.0,12665,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,None,0.0,BrkTil,Mn,Unf,Unf,876,GasA,3,Y,SBrkr,1416,1,TA,Typ,1,3,Detchd,1949.0,Unf,3,720,Y,0,0,6,2008,WD,Normal,False,True,0.0,0.0,8.5,612,93,58,2.5,2.0,2.0,2.0,2008-06-01,11.94405831982697
RL,69.79733110925771,16647,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,1Fam,SFoyer,Gable,CompShg,HdBoard,None,0.0,CBlock,Gd,ALQ,Unf,0,GasA,2,Y,SBrkr,1701,1,TA,Min2,2,2,Basment,1975.0,Fin,2,611,Y,0,0,1,2007,WD,Normal,False,True,1.0,0.0,9.0,0,32,26,2.0,2.0,2.5,2.0,2007-01-01,12.049418835484797
RL,75.0,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,HdBoard,BrkFace,137.0,PConc,No,ALQ,Unf,227,GasA,3,Y,SBrkr,1775,1,Gd,Typ,1,2,Attchd,1993.0,Unf,2,425,Y,0,0,7,2009,WD,Normal,True,True,0.6932432432432433,0.0,10.5,498,16,16,2.5,2.5,2.5,2.0,2009-07-01,12.269047444691562
RL,36.0,15523,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,None,0.0,CBlock,Av,BLQ,Unf,404,GasA,3,Y,SBrkr,864,1,TA,Typ,1,2,Attchd,1972.0,Unf,1,338,Y,0,0,8,2009,WD,Normal,True,False,0.5324074074074074,0.0,7.0,0,37,37,2.0,2.0,2.0,2.0,2009-08-01,11.801856756822442
RL,75.0,45600,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,None,0.0,BrkTil,No,Unf,Unf,907,GasA,2,Y,SBrkr,2358,1,TA,Typ,1,3,Detchd,1908.0,Unf,2,360,Y,0,0,9,2008,WD,Normal,True,True,0.0,0.0,13.0,701,100,11,2.5,2.0,2.0,2.0,2008-09-01,12.388394202324129
RL,80.0,9600,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,1Fam,SLvl,Hip,CompShg,Plywood,BrkFace,360.0,CBlock,No,Unf,Unf,528,GasA,3,Y,SBrkr,1855,1,TA,Typ,1,2,Attchd,1976.0,RFn,2,512,Y,0,0,8,2007,WD,Normal,False,True,0.0,0.0,9.5,213,31,13,2.5,3.0,2.0,2.0,2007-08-01,12.138863895836725
RM,36.0,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,BrkFace,170.0,PConc,Av,GLQ,Unf,189,GasA,3,Y,SBrkr,848,1,Gd,Typ,0,0,Attchd,2003.0,Fin,2,420,Y,0,0,11,2007,WD,Normal,True,True,0.777122641509434,0.0,5.0,140,4,4,2.0,2.5,2.5,2.0,2007-11-01,11.786762130599957
RL,69.79733110925771,3196,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,BrkFace,40.0,PConc,Gd,Unf,Unf,1273,GasA,3,Y,SBrkr,1456,1,Gd,Typ,1,2,Attchd,2003.0,Fin,2,400,Y,0,0,5,2006,WD,Normal,True,True,0.0,0.0,9.0,163,3,3,2.5,2.5,2.5,2.0,2006-05-01,12.2783933071098
RL,53.0,7128,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,None,0.0,CBlock,No,Rec,Unf,554,GasA,3,Y,SBrkr,1646,1,TA,Typ,2,3,Detchd,1941.0,Unf,1,240,Y,0,0,8,2007,WD,Normal,True,True,0.39651416122004357,0.0,9.0,126,66,57,2.5,2.5,2.0,2.0,2007-08-01,12.007621706806335
RL,69.79733110925771,12095,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,BrkFace,115.0,CBlock,Gd,Rec,Unf,563,GasA,2,Y,SBrkr,1445,1,TA,Typ,1,2,Attchd,1964.0,RFn,2,645,Y,0,0,8,2009,WD,Normal,True,False,0.5004436557231589,0.0,8.5,180,45,45,2.0,2.5,2.0,2.0,2009-08-01,11.970350312009105
RL,102.0,17920,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,None,0.0,CBlock,Mn,ALQ,Rec,372,GasA,2,Y,SBrkr,1779,1,TA,Typ,1,3,Attchd,1955.0,Unf,2,454,Y,0,0,7,2006,WD,Abnorml,True,False,0.7889960294951787,0.0,8.5,730,51,32,2.0,2.0,2.0,2.0,2006-07-01,12.043553716032399
RL,69.79733110925771,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,HdBoard,None,0.0,CBlock,No,ALQ,Unf,381,GasA,3,Y,SBrkr,1040,1,TA,Typ,0,0,Detchd,1962.0,Unf,1,260,Y,0,0,4,2010,WD,Normal,True,True,0.6336538461538461,0.0,8.5,104,48,0,2.5,2.5,2.0,2.0,2010-04-01,11.751942365440728
RL,69.79733110925771,10970,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,1Fam,SLvl,Gable,CompShg,Plywood,None,0.0,CBlock,Gd,GLQ,LwQ,0,GasA,2,Y,SBrkr,1026,1,TA,Typ,0,0,Detchd,1981.0,Unf,2,576,Y,0,0,10,2008,WD,Normal,True,False,1.0,0.0,7.0,34,30,30,2.0,2.0,3.0,2.0,2008-10-01,11.898187865760873
RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,HdBoard,None,0.0,PConc,No,Unf,Unf,702,GasA,3,Y,SBrkr,1481,1,TA,Typ,1,2,Attchd,1994.0,Fin,2,343,Y,0,0,3,2009,WD,Normal,True,True,0.0,0.0,8.5,36,15,14,2.0,2.0,2.5,2.0,2009-03-01,12.066810578196666
RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,BrkFace,189.0,CBlock,No,Unf,Unf,1090,GasA,2,Y,SBrkr,1370,1,TA,Typ,1,2,Attchd,1976.0,RFn,2,479,Y,0,0,6,2009,WD,Family,True,True,0.0,0.0,8.0,0,33,33,2.5,2.0,2.5,2.0,2009-06-01,11.931635799828413
RL,69.79733110925771,11029,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,1Fam,2Story,Gable,CompShg,HdBoard,BrkFace,220.0,CBlock,Mn,BLQ,Unf,435,GasA,2,Y,SBrkr,2654,1,Gd,Typ,1,3,Attchd,1968.0,Unf,2,619,Y,0,0,8,2006,WD,Normal,False,True,0.5872865275142315,0.0,12.5,287,38,22,2.5,2.0,2.0,2.0,2006-08-01,12.429216196844383
RL,55.0,7642,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,None,0.0,BrkTil,No,Unf,Unf,912,GasA,3,Y,SBrkr,1426,1,Gd,Typ,1,3,Detchd,1925.0,Unf,1,216,Y,0,0,6,2007,WD,Normal,True,True,0.0,0.0,8.5,240,89,9,3.0,2.5,2.0,2.0,2007-06-01,12.154516158615772
RL,75.0,11625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,2fmCon,1Story,Hip,CompShg,Plywood,None,0.0,PConc,Mn,BLQ,Unf,198,GasA,3,Y,SBrkr,1039,1,TA,Typ,0,0,Attchd,1965.0,Unf,2,504,Y,0,0,4,2010,WD,Normal,True,False,0.809432146294514,0.0,8.5,0,45,45,2.0,2.0,2.0,2.0,2010-04-01,11.786762130599957
RL,81.0,9672,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,1Fam,1Story,Hip,CompShg,HdBoard,None,0.0,PConc,No,GLQ,Unf,702,GasA,2,Y,SBrkr,1097,1,TA,Typ,0,0,Attchd,1986.0,Unf,2,480,Y,0,0,5,2010,WD,Normal,True,False,0.325,0.0,8.0,0,26,25,2.0,2.0,2.5,2.0,2010-05-01,11.931635799828413
RL,70.0,7931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,BrkFace,None,0.0,CBlock,No,BLQ,Unf,0,GasA,2,Y,SBrkr,1148,1,TA,Typ,0,0,Attchd,1959.0,Unf,1,672,Y,0,0,7,2009,WD,Normal,True,False,1.0,0.0,8.0,0,50,50,2.0,2.0,2.0,2.0,2009-07-01,11.794337924408413
FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,1372,GasA,3,Y,SBrkr,1372,1,Gd,Typ,0,0,Attchd,2008.0,Fin,2,529,Y,0,0,5,2008,New,Partial,True,True,0.0,0.0,8.0,140,1,0,2.5,2.5,2.5,2.0,2008-05-01,12.431533509799543
RL,69.79733110925771,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,MetalSd,BrkFace,76.0,CBlock,No,BLQ,Unf,174,GasA,2,Y,SBrkr,1002,1,TA,Typ,0,0,Detchd,1973.0,Unf,2,902,Y,0,0,8,2009,WD,Normal,True,True,0.8263473053892215,0.0,7.0,0,39,39,2.0,2.0,2.0,2.0,2009-08-01,11.908340237224891
RL,67.0,10656,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,CompShg,VinylSd,Stone,274.0,PConc,Av,Unf,Unf,1638,GasA,3,Y,SBrkr,1646,1,Gd,Typ,1,3,Attchd,2007.0,RFn,3,870,Y,0,0,11,2007,New,Partial,True,True,0.0,0.0,8.0,272,1,0,2.5,2.5,2.5,2.0,2007-11-01,12.424806488355683
RL,85.0,6970,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,CBlock,No,ALQ,Unf,108,GasA,2,Y,SBrkr,1120,1,Fa,Typ,0,0,Attchd,1961.0,RFn,2,544,Y,0,400,5,2007,WD,Normal,False,True,0.8961538461538462,0.0,7.5,168,46,46,2.0,2.0,2.0,2.0,2007-05-01,11.76756768334381
RL,80.0,9938,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,CompShg,MetalSd,BrkFace,246.0,PConc,No,GLQ,Unf,300,GasA,3,Y,SBrkr,1949,1,Gd,Typ,1,2,Attchd,1993.0,Fin,2,574,Y,0,0,6,2010,WD,Normal,True,True,0.7142857142857143,0.0,11.5,246,17,16,2.5,2.5,2.5,2.0,2010-06-01,12.371587084007746
RL,60.0,6600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,1Fam,1Story,Hip,CompShg,MetalSd,None,0.0,CBlock,No,Unf,Unf,894,GasA,3,N,SBrkr,894,1,TA,Typ,0,0,Detchd,1962.0,Unf,1,308,Y,0,0,8,2009,WD,Normal,False,True,0.0,0.0,6.0,0,47,47,2.0,2.0,2.0,2.0,2009-08-01,11.603679828238693
RL,70.0,8750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,BrkFace,116.0,PConc,No,GLQ,Unf,299,GasA,3,Y,SBrkr,1682,1,Gd,Typ,0,0,Attchd,1998.0,RFn,2,523,Y,0,0,6,2010,WD,Normal,True,True,0.6281094527363185,0.0,9.5,77,12,12,2.0,2.0,2.5,2.0,2010-06-01,12.20856952572876
RL,74.0,8892,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,WdShing,None,0.0,Stone,Av,Unf,Unf,105,GasA,3,Y,SBrkr,910,1,Gd,Typ,0,0,Attchd,1953.0,Unf,2,414,Y,0,0,10,2008,WD,Normal,True,False,0.0,0.0,6.0,346,55,12,2.5,2.5,2.0,2.0,2008-10-01,11.661345470088502
RL,60.0,12144,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,None,0.0,CBlock,No,Rec,Unf,457,GasA,3,Y,SBrkr,1268,1,TA,Typ,1,3,Attchd,1949.0,Unf,1,288,Y,0,0,9,2009,WD,Normal,True,True,0.45072115384615385,0.22393822393822393,7.0,28,60,59,2.5,2.5,2.0,2.0,2009-09-01,11.79810440720389
RM,52.0,5720,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,None,0.0,CBlock,No,Unf,Unf,676,GasA,3,Y,SBrkr,1131,1,TA,Typ,0,0,Detchd,1941.0,Unf,1,200,Y,0,0,8,2009,WD,Abnorml,False,True,0.0,0.0,6.5,26,68,59,2.0,2.0,2.0,2.0,2009-08-01,11.104957226643945
FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,CompShg,CemntBd,None,0.0,PConc,Av,GLQ,Unf,1120,GasA,3,Y,SBrkr,2610,1,Ex,Typ,1,3,BuiltIn,2007.0,Fin,2,550,Y,0,0,8,2007,New,Partial,True,False,0.05405405405405406,0.0,13.5,572,0,0,2.5,2.5,2.5,2.0,2007-08-01,12.623061104072981
RL,94.0,25286,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,1Fam,1Story,Gable,CompShg,HdBoard,None,0.0,PConc,Gd,ALQ,Unf,431,GasA,3,Y,SBrkr,1040,1,TA,Typ,0,0,Attchd,1963.0,Unf,2,648,Y,0,0,1,2007,WD,Normal,True,False,0.5949248120300752,0.0,7.0,0,44,44,2.0,2.0,2.0,2.0,2007-01-01,11.792449349720545
RL,74.0,8834,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Hip,CompShg,VinylSd,Stone,216.0,PConc,No,GLQ,Unf,292,GasA,3,Y,SBrkr,2224,1,Ex,Typ,1,3,Attchd,2004.0,Fin,3,738,Y,0,0,6,2009,WD,Normal,True,True,0.8002735978112175,0.0,13.5,184,5,4,2.5,2.5,2.5,2.0,2009-06-01,12.765688433465597
RL,88.0,11782,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,None,0.0,CBlock,Av,ALQ,Unf,210,GasA,2,Y,SBrkr,1155,1,Gd,Min2,0,0,Detchd,1987.0,Unf,2,576,Y,0,400,6,2010,WD,Normal,True,True,0.8106402164111812,0.0,8.0,192,49,15,2.5,2.0,2.0,2.0,2010-06-01,11.904967552746252
RL,69.79733110925771,7000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,BrkFace,90.0,CBlock,No,ALQ,Unf,218,GasA,3,Y,SBrkr,864,1,TA,Typ,0,0,Attchd,1978.0,Unf,1,336,Y,0,0,7,2009,WD,Normal,True,True,0.7476851851851852,0.0,8.0,0,31,4,2.5,3.0,2.0,2.0,2009-07-01,11.824079893607152
RL,60.0,7024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,ALQ,Unf,110,GasA,3,Y,SBrkr,1090,1,TA,Typ,0,0,Attchd,2005.0,Fin,2,450,Y,0,0,6,2007,WD,Normal,True,True,0.8990825688073395,0.0,7.5,49,2,1,2.0,2.0,3.0,2.0,2007-06-01,11.964001084330445
RL,44.0,13758,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,BrkFace,117.0,CBlock,Mn,LwQ,Unf,254,GasA,3,Y,SBrkr,1717,1,Gd,Typ,1,2,Attchd,1990.0,RFn,2,400,Y,0,0,4,2007,WD,Normal,True,True,0.7802768166089965,0.0,9.5,204,17,16,2.5,3.0,2.5,2.0,2007-04-01,12.141534124392603
RL,69.79733110925771,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,None,0.0,PConc,No,Unf,Unf,808,GasA,3,Y,SBrkr,1593,1,TA,Typ,1,2,BuiltIn,1993.0,RFn,2,389,Y,0,0,12,2009,WD,Normal,True,True,0.0,0.0,9.5,382,17,16,2.0,2.0,2.5,2.0,2009-12-01,12.089538829274222
RL,60.0,6204,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,None,0.0,PConc,No,Unf,Unf,795,GasA,2,N,SBrkr,2230,1,TA,Typ,0,0,Detchd,1997.0,Unf,1,440,Y,0,0,3,2006,WD,Normal,True,True,0.0,0.27501429388221843,12.0,188,94,56,2.0,2.5,2.0,2.5,2006-03-01,11.682668239557323
RL,65.0,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,HdBoard,BrkFace,60.0,CBlock,No,BLQ,Unf,460,GasA,2,Y,SBrkr,892,1,TA,Typ,0,0,Attchd,1967.0,RFn,1,288,Y,0,0,7,2009,WD,Normal,True,True,0.484304932735426,0.0,6.0,0,42,42,2.0,2.0,2.0,2.0,2009-07-01,11.512925464970229
FV,50.0,5119,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,BrkFace,60.0,PConc,Av,GLQ,Unf,460,GasA,3,Y,SBrkr,1709,1,Gd,Typ,1,2,Attchd,1999.0,Fin,2,506,Y,0,0,1,2008,CWD,Abnorml,True,True,0.7290930506478209,0.0,8.0,162,9,8,2.5,2.5,2.5,2.0,2008-01-01,12.703509032177148
RL,70.0,8393,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Duplex,1Story,Gable,CompShg,MetalSd,BrkFace,122.0,CBlock,No,LwQ,Unf,1098,GasA,3,Y,SBrkr,1712,2,TA,Typ,0,0,Attchd,2005.0,Fin,2,588,Y,0,0,6,2006,WD,Family,True,True,0.3247232472324723,0.0,10.0,326,47,1,2.0,2.0,2.0,2.0,2006-06-01,11.884489021402711
RL,59.0,16466,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,None,0.0,PConc,No,Unf,Unf,816,GasA,2,Y,SBrkr,1393,1,TA,Typ,0,0,Attchd,1955.0,Unf,1,300,Y,0,0,4,2008,WD,Normal,True,True,0.0,0.0,9.5,386,53,53,2.5,2.5,2.0,2.0,2008-04-01,11.816726919301892
RL,95.0,15865,Pave,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,1Fam,1Story,Flat,Tar&Grv,Wd Sdng,None,0.0,PConc,Gd,ALQ,Rec,1043,GasA,3,Y,SBrkr,2217,1,Gd,Typ,1,2,Attchd,1970.0,Unf,2,621,Y,0,0,10,2007,WD,Normal,True,True,0.5295444294091114,0.0,11.0,512,37,37,2.5,3.0,2.5,2.0,2007-10-01,12.498742259492994
RL,128.0,12160,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,1Fam,1Story,Hip,CompShg,Wd Sdng,BrkFace,90.0,CBlock,No,BLQ,Unf,481,GasA,3,Y,SBrkr,1505,1,TA,Typ,1,2,Attchd,1953.0,RFn,2,505,Y,0,0,2,2009,WD,Normal,False,True,0.6803986710963456,0.0,8.0,162,56,56,2.0,2.0,2.0,2.0,2009-02-01,11.915051671812877
RL,60.0,8064,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,1Fam,1.5Fin,Gable,CompShg,MetalSd,None,0.0,CBlock,Mn,Unf,Unf,672,GasA,3,Y,SBrkr,924,1,TA,Typ,1,1,Detchd,2003.0,Unf,2,576,Y,0,2000,7,2007,WD,Normal,False,True,0.0,0.0,7.0,0,58,1,2.5,2.5,2.0,2.0,2007-07-01,11.719126295554126
RL,70.0,11184,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,2Story,Hip,CompShg,HdBoard,BrkFace,92.0,CBlock,No,LwQ,Rec,192,GasA,3,Y,SBrkr,1683,1,TA,Typ,1,2,Attchd,1978.0,RFn,2,440,Y,0,0,7,2009,WD,Normal,True,True,0.7908496732026143,0.0,9.5,243,31,31,2.0,2.0,2.0,2.0,2009-07-01,12.058152515453552
RL,70.0,8414,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,CompShg,HdBoard,None,0.0,CBlock,No,GLQ,Unf,396,GasA,2,Y,SBrkr,1068,1,TA,Typ,0,0,Attchd,1963.0,RFn,1,264,Y,0,0,2,2006,WD,Normal,True,True,0.6260623229461756,0.0,7.5,192,43,3,2.5,2.0,2.0,2.0,2006-02-01,11.947949375319936
RL,69.79733110925771,13284,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,1Fam,1Story,Gable,CompShg,Wd Sdng,None,0.0,PConc,Mn,BLQ,Unf,319,GasA,2,Y,SBrkr,1383,1,TA,Typ,1,3,Attchd,1954.0,Unf,1,354,Y,0,0,6,2008,WD,Normal,False,False,0.7693420101229211,0.0,8.0,627,54,54,2.0,2.0,2.5,2.0,2008-06-01,12.013700752882718
RL,71.0,7056,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,Hip,CompShg,HdBoard,BrkFace,415.0,CBlock,No,BLQ,Unf,380,GasA,2,Y,SBrkr,1796,1,TA,Typ,1,2,Attchd,1963.0,RFn,2,483,Y,0,0,10,2008,WD,Normal,True,True,0.5128205128205128,0.0,10.5,50,45,45,2.0,2.0,2.0,2.0,2008-10-01,11.84939770159144
